Gene	Type	Number of isoform	Jaccard Index	Dice coefficient	Overlap coefficient	Redundance metric	Stdev number GO term	BP similarity	CC similarity	MF similarity
ENSG00000147121	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000251192	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000102221	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000182872	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000130985	Observed	3	0.2059814916957774	0.3110819735819736	1.0	0.24774774774774774	43.099368389287974	0.26633333333333337	0.25066666666666665	0.6589999999999999
ENSG00000102225	Observed	3	0.41843971631205673	0.4842767295597484	1.0	0.5638297872340425	77.31034140972919	0.3333333333333333	0.3333333333333333	0.9866666666666667
ENSG00000102226	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000078061	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000126767	Observed	2	0.1871345029239766	0.31527093596059114	1.0	0.1871345029239766	69.5	0.511	0.711	0.756
ENSG00000147118	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000017483	Observed	3	0.3473684210526316	0.3608247422680413	1.0	0.5105263157894737	43.840620433565945	0.3333333333333333	0.924	0.3333333333333333
ENSG00000102312	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000147155	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000101940	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000015285	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000126768	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000102100	Observed	3	0.8030303030303031	0.8844444444444445	1.0	0.7045454545454546	6.128258770283412	0.988	0.9526666666666667	0.9473333333333334
ENSG00000102096	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000068308	Observed	2	0.6091954022988506	0.7571428571428571	0.9636363636363636	0.6091954022988506	30.0	0.862	0.961	0.932
ENSG00000068400	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000196998	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000012211	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000184205	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000126012	Observed	4	0.9583417525426011	0.9785771807756732	1.0	0.9438943894389439	2.947456530637899	0.9979999999999999	0.9686666666666667	0.9975
ENSG00000072506	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000086758	Observed	3	0.3706666666666667	0.40404040404040403	1.0	0.528	55.62573345334174	0.3333333333333333	0.3333333333333333	0.8460000000000001
ENSG00000172943	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000102316	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000186787	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000131089	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000001497	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000155659	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000181704	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000181191	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000082458	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000147130	Observed	4	0.7727272727272728	0.8529411764705883	1.0	0.8484848484848485	6.49519052838329	0.5	1.0	0.9384999999999999
ENSG00000147140	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000204131	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000186871	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000094841	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000085224	Observed	2	0.12982456140350876	0.22981366459627328	1.0	0.12982456140350876	124.0	0.399	0.836	0.547
ENSG00000198157	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000147180	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000147202	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000188917	Observed	2	0.971830985915493	0.9857142857142858	1.0	0.971830985915493	1.0	1.0	1.0	0.958
ENSG00000241343	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000102401	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000166432	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000125962	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000198908	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000166681	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000133142	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000172465	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000123562	Observed	3	0.42633828160143955	0.5790686643976445	1.0	0.44871794871794873	35.95367389665021	0.8109999999999999	0.7793333333333333	0.0
ENSG00000147231	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000089682	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000157514	Observed	2	0.22077922077922077	0.3617021276595745	1.0	0.22077922077922077	30.0	0.712	0.0	0.0
ENSG00000157600	Observed	2	0.18181818181818182	0.3076923076923077	1.0	0.18181818181818182	4.5	0.0	1.0	0.0
ENSG00000101901	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000126016	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000147251	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000175556	Observed	3	0.625	0.7391304347826088	1.0	0.4375	4.242640687119285	0.3333333333333333	1.0	0.7053333333333334
ENSG00000018610	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000125354	Observed	4	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000125351	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000177485	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000005893	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000125676	Observed	2	0.39097744360902253	0.5621621621621622	1.0	0.39097744360902253	40.5	0.683	0.852	0.0
ENSG00000101972	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000122126	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000156697	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000085185	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000156709	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000102078	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000165675	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000134602	Observed	3	0.5	0.6	1.0	0.625	45.254833995939045	0.632	0.7573333333333334	0.9586666666666667
ENSG00000123728	Observed	2	0.8597560975609756	0.9245901639344263	1.0	0.8597560975609756	11.5	0.967	0.948	0.994
ENSG00000076770	Observed	4	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000171004	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000156531	Observed	2	0.8690476190476191	0.9299363057324841	1.0	0.8690476190476191	5.5	1.0	0.94	0.945
ENSG00000156504	Observed	3	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000156500	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000101928	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000186376	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000165359	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000198689	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000022267	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000129680	Observed	3	0.6904761904761904	0.7984496124031008	1.0	0.5357142857142857	6.128258770283412	0.922	1.0	0.3333333333333333
ENSG00000102241	Observed	2	0.3739130434782609	0.5443037974683544	1.0	0.3739130434782609	36.0	0.683	0.831	0.751
ENSG00000129675	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000147274	Observed	4	0.5202312138728324	0.538888888888889	1.0	0.6801541425818883	71.88010851410841	0.5	0.6934999999999999	0.8704999999999999
ENSG00000101977	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000101974	Observed	5	0.36109415490930036	0.3902274540045438	1.0	0.4470198675496689	68.39122750762702	0.39740000000000003	0.7028000000000001	0.3926
ENSG00000102081	Observed	4	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000155966	Observed	4	0.5256678889470927	0.5872214692328545	1.0	0.6376811594202899	33.1134413795969	0.7294999999999999	0.5	0.5
ENSG00000010404	Observed	2	0.06756756756756757	0.12658227848101267	1.0	0.06756756756756757	34.5	0.0	0.584	0.652
ENSG00000269556	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000029993	Observed	2	0.2621359223300971	0.4153846153846154	1.0	0.2621359223300971	38.0	0.362	0.987	0.889
ENSG00000147383	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000063587	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000262919	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000185825	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000067829	Observed	4	0.9142857142857143	0.9541984732824428	1.0	0.9142857142857143	4.5	1.0	1.0	0.9526666666666669
ENSG00000198910	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000089820	Observed	2	0.7419354838709677	0.8518518518518519	1.0	0.7419354838709677	4.0	0.869	1.0	0.0
ENSG00000102030	Observed	4	0.7282284543682582	0.8364412220474767	0.9803921568627452	0.5929203539823009	16.75559608011604	0.798	0.9615	0.9944999999999999
ENSG00000172534	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000184216	Observed	3	0.4078853046594982	0.47513994574070595	1.0	0.55	77.79888602458692	0.7000000000000001	0.9443333333333334	0.3323333333333333
ENSG00000196924	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000147403	Observed	3	0.4358260325406758	0.583828525988578	0.9666666666666667	0.4803921568627451	43.977266854592045	0.6793333333333332	0.8863333333333333	0.652
ENSG00000102125	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000130827	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000126903	Observed	2	0.9074074074074074	0.9514563106796117	0.98	0.9074074074074074	1.5	0.964	0.94	1.0
ENSG00000071889	Observed	3	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000160211	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000269335	Observed	3	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000160219	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000130830	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000185515	Observed	3	0.9078762910193688	0.9512839266240821	1.0	0.9109947643979057	10.873004286866728	0.9906666666666667	0.9460000000000001	0.9566666666666667
ENSG00000185973	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000182484	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000198888	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000198763	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000198804	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000228253	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000198899	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000198938	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000198886	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000198786	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000198695	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000198727	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000160087	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000162572	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000127054	Observed	2	0.9803921568627451	0.9900990099009901	1.0	0.9803921568627451	0.5	1.0	0.991	1.0
ENSG00000107404	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000175756	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000248333	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000008128	Observed	2	0.8795180722891566	0.9358974358974359	0.9864864864864865	0.8795180722891566	4.0	0.988	0.77	1.0
ENSG00000008130	Observed	2	0.4214876033057851	0.5930232558139535	1.0	0.4214876033057851	35.0	0.74	0.0	0.478
ENSG00000067606	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000157916	Observed	3	0.37934987308605583	0.47245003770739064	1.0	0.4927536231884058	26.246692913372705	0.533	0.9143333333333333	0.3333333333333333
ENSG00000162591	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000116213	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000116198	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000131697	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000069424	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000116251	Observed	2	0.4520547945205479	0.6226415094339622	1.0	0.4520547945205479	20.0	0.824	0.847	0.488
ENSG00000097021	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000162413	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000007923	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000049246	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000116288	Observed	3	0.9500891265597149	0.9740740740740742	1.0	0.9625668449197861	19.79898987322333	0.9846666666666666	0.9946666666666667	1.0
ENSG00000142599	Observed	3	0.5234418621878124	0.6309008576286211	0.9682539682539683	0.6330935251798561	44.5495978283381	0.6553333333333334	0.9533333333333335	0.9033333333333333
ENSG00000142583	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000188807	Observed	2	0.35555555555555557	0.5245901639344263	1.0	0.35555555555555557	14.5	0.0	1.0	0.0
ENSG00000171608	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000171603	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000173614	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000130939	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000054523	Observed	2	0.6197183098591549	0.7652173913043478	1.0	0.6197183098591549	13.5	0.646	0.906	0.895
ENSG00000120948	Observed	4	0.9010695187165775	0.9451038575667656	1.0	0.9340463458110517	16.021469970012117	0.9809999999999999	0.9750000000000001	0.952
ENSG00000171824	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000132879	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000116670	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000177674	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000177000	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000011021	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000116685	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000116688	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000048707	Observed	2	0.5068493150684932	0.6727272727272727	1.0	0.5068493150684932	18.0	0.754	0.715	0.0
ENSG00000116731	Observed	2	0.15463917525773196	0.26785714285714285	1.0	0.15463917525773196	41.0	0.326	0.0	0.557
ENSG00000189337	Observed	2	0.08333333333333333	0.15384615384615385	1.0	0.08333333333333333	11.0	0.0	0.627	0.0
ENSG00000132906	Observed	2	0.11173184357541899	0.20100502512562815	1.0	0.11173184357541899	79.5	0.401	0.0	0.652
ENSG00000116138	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000116786	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000233954	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000157191	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000159363	Observed	3	0.3057611265289341	0.42293568714080704	0.936936936936937	0.13949275362318841	111.9652723938196	0.505	0.6873333333333335	0.8713333333333333
ENSG00000159339	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000074964	Observed	2	0.13559322033898305	0.23880597014925373	1.0	0.13559322033898305	25.5	0.0	0.965	0.926
ENSG00000159423	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000127481	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000127463	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000173436	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000187980	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000244038	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000127483	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000075151	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000117298	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000090686	Observed	4	0.3880631337394442	0.5358849705407778	0.8143790849673204	0.48850574712643674	14.889173919328098	0.37766666666666665	0.4563333333333333	0.9336666666666668
ENSG00000070831	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000184677	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000133216	Observed	2	0.7041420118343196	0.8263888888888888	1.0	0.7041420118343196	75.0	0.907	0.987	1.0
ENSG00000004487	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000125944	Observed	3	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000088280	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000011009	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000117305	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000188529	Observed	5	0.8965487489214841	0.9442368452605348	1.0	0.8729508196721312	9.134549797335389	0.9972000000000001	0.9166000000000001	0.95
ENSG00000001461	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000133226	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000162430	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000175087	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000130695	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000142669	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000117682	Observed	4	0.5373134328358209	0.5694444444444444	1.0	0.0746268656716418	26.846787517317598	0.5	0.5	0.9870000000000001
ENSG00000117676	Observed	3	0.8694638694638694	0.9276485788113695	1.0	0.8041958041958042	13.199326582148887	0.9426666666666668	0.9446666666666667	0.9873333333333333
ENSG00000204160	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000142751	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000090020	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000142784	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000142765	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000142733	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000158195	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000117751	Observed	3	0.48835725677830943	0.594102051925077	1.0	0.6052631578947368	19.8158185969358	0.3243333333333333	1.0	0.3333333333333333
ENSG00000158161	Observed	2	0.7521367521367521	0.8585365853658536	1.0	0.7521367521367521	14.5	0.908	0.965	0.972
ENSG00000204138	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000180198	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000180098	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000162419	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000198492	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000159023	Observed	2	0.5151515151515151	0.68	1.0	0.5151515151515151	16.0	0.69	0.907	0.86
ENSG00000116353	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000162512	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000134644	Observed	6	0.4495544416597049	0.4955072139457038	1.0	0.6071428571428571	71.56349162340622	0.4	0.6350666666666667	0.9439333333333334
ENSG00000060688	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000121766	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000121753	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000184007	Observed	3	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000121774	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000160058	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000162521	Observed	2	0.09859154929577464	0.1794871794871795	1.0	0.09859154929577464	32.0	0.0	0.689	0.0
ENSG00000162522	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000116514	Observed	2	0.417910447761194	0.5894736842105263	1.0	0.417910447761194	19.5	0.651	0.651	0.941
ENSG00000004455	Observed	3	0.5109949670925281	0.6681742790318502	1.0	0.45934959349593496	33.229839334884275	0.8753333333333334	0.27499999999999997	0.9853333333333333
ENSG00000134686	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000121903	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000116544	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
