Gene	Type	Number of isoform	Jaccard Index	Dice coefficient	Overlap coefficient	Redundance metric	Stdev number GO term	BP similarity	CC similarity	MF similarity
ENSMUSG00000039231	Observed	3	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000031165	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000031166	Observed	3	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000031167	Observed	2	0.7795275590551181	0.8761061946902655	1.0	0.7795275590551181	14.0	0.916	1.0	1.0
ENSMUSG00000039201	Observed	4	0.9673913043478262	0.9831460674157304	1.0	0.9347826086956522	1.299038105676658	1.0	0.9940000000000001	0.9689999999999999
ENSMUSG00000031168	Observed	2	0.44	0.6111111111111112	1.0	0.44	21.0	0.563	0.978	0.807
ENSMUSG00000031169	Observed	4	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000031171	Observed	4	0.5	0.5	1.0	0.6666666666666666	36.80607966083864	0.5	0.5	0.5
ENSMUSG00000031170	Observed	3	0.3333333333333333	0.3333333333333333	1.0	0.5	41.95500235040182	0.3333333333333333	0.3333333333333333	0.3333333333333333
ENSMUSG00000068219	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000068218	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000079705	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000023165	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000079704	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000079702	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000079701	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000079703	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000035371	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000071816	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000079699	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000079697	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000052364	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000078208	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000060685	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000078206	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000071815	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000072249	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000045797	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000047344	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000015342	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000100200	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000100448	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000015340	Observed	2	0.0	0.0	1.0	0.0	105.5	0.0	0.0	0.0
ENSMUSG00000061065	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000031176	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000040456	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000048994	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000054453	Observed	2	0.9387755102040817	0.968421052631579	1.0	0.9387755102040817	1.5	1.0	1.0	0.925
ENSMUSG00000090084	Observed	3	0.9874213836477987	0.9936507936507937	1.0	0.9905660377358491	1.4142135623730951	1.0	0.9973333333333333	0.3333333333333333
ENSMUSG00000031174	Observed	6	0.8646913580246914	0.922953173174152	0.992233009708738	0.8962962962962964	14.395215254459456	0.9365333333333334	1.0	0.5808666666666669
ENSMUSG00000031173	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000058254	Observed	2	0.7	0.8235294117647058	1.0	0.7	3.0	1.0	0.94	0.0
ENSMUSG00000008035	Observed	2	0.0	0.0	1.0	0.0	42.0	0.0	0.0	0.0
ENSMUSG00000100626	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000101819	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000096097	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000094904	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000095413	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000095655	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000095662	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000099443	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000095445	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000069038	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000040363	Observed	6	0.4407673860911271	0.4528205128205129	1.0	0.5223021582733813	59.50256763834277	0.4624666666666667	0.4666666666666667	0.4478666666666666
ENSMUSG00000031007	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000044148	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000064127	Observed	3	0.6923076923076922	0.7999999999999999	1.0	0.5384615384615384	22.627416997969522	0.8133333333333334	0.9606666666666666	1.0
ENSMUSG00000031010	Observed	4	0.5	0.5	1.0	0.0	122.54259463549806	0.5	0.5	0.5
ENSMUSG00000000787	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000051228	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000031012	Observed	9	0.2505724223515634	0.2685817972041107	1.0	0.18558282208588958	64.94099886307058	0.3603333333333334	0.3707777777777778	0.4411111111111112
ENSMUSG00000040229	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000047678	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000078346	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000023257	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000025037	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000040147	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000040138	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000025038	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000025040	Observed	3	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000025043	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000037369	Observed	5	0.4	0.4	1.0	0.5	123.45428303627217	0.4	0.4	0.4
ENSMUSG00000037358	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000068149	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000037347	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000037341	Observed	3	0.6573739200321479	0.7767355653579858	1.0	0.7202380952380952	18.732028424302822	0.935	0.7473333333333333	0.9886666666666667
ENSMUSG00000060090	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000037315	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000023070	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000031059	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000031060	Observed	3	0.9503875968992248	0.9742351046698873	1.0	0.9255813953488372	7.542472332656507	0.9786666666666667	1.0	1.0
ENSMUSG00000001924	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000031065	Observed	2	0.7925531914893617	0.884272997032641	1.0	0.7925531914893617	19.5	0.937	0.981	0.98
ENSMUSG00000031066	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000001127	Observed	4	0.3888888888888889	0.5474844984758472	0.8687002652519893	0.2777777777777778	33.93007515464709	0.622	0.5	0.8874999999999998
ENSMUSG00000037217	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000001131	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000001128	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000009406	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000001134	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000054737	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000037167	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000031079	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000062814	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000068122	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000031089	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000101818	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000036782	Observed	5	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000036769	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000068113	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000084063	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000081218	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000093923	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000096620	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000073267	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000079655	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000082639	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000083628	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000095063	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000071788	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000080725	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000095546	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000095293	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000094624	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000096457	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000095887	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000073257	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000073255	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000094759	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000094391	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000095754	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000118441	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000118465	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000096645	Observed	2	0.0	0.0	1.0	0.0	21.5	0.0	0.0	0.0
ENSMUSG00000118431	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000095770	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000118402	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000096194	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000118459	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000094601	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000099711	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000118409	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000101500	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000101294	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000095934	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000078324	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000096915	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000118429	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000095659	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000118438	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000073247	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000073245	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000031093	Observed	3	0.9	0.9459459459459459	1.0	0.925	5.656854249492381	0.9780000000000001	0.3333333333333333	1.0
ENSMUSG00000017057	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000036699	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000016239	Observed	2	0.0	0.0	1.0	0.0	8.0	1.0	0.0	0.0
ENSMUSG00000079642	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000091556	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000006373	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000059708	Observed	2	0.0	0.0	1.0	0.0	25.0	0.0	0.0	0.0
ENSMUSG00000037636	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000016319	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000016308	Observed	7	0.27356321839080455	0.3011977797253871	1.0	0.22873563218390805	61.08174516037287	0.5238095238095238	0.5238095238095238	0.47838095238095235
ENSMUSG00000006423	Observed	2	0.0	0.0	1.0	0.0	18.0	0.0	0.0	1.0
ENSMUSG00000044149	Observed	2	0.801980198019802	0.8901098901098901	0.9759036144578314	0.801980198019802	8.0	0.866	0.991	0.987
ENSMUSG00000050379	Observed	4	0.43154761904761907	0.46185737976782754	1.0	0.5297619047619048	42.8981351576033	0.43733333333333335	0.49066666666666664	0.49766666666666665
ENSMUSG00000044400	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000079641	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000036572	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000016409	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000036551	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000016427	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000036537	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000073243	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000071773	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000051827	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000071772	Observed	3	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000079639	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000095601	Observed	3	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000094945	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000079638	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000071771	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000079637	Observed	4	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000079636	Observed	3	0.3333333333333333	0.3333333333333333	1.0	0.0	5.656854249492381	1.0	0.3333333333333333	0.3333333333333333
ENSMUSG00000079635	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000095698	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000079633	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000096788	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000059626	Observed	3	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000071770	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000095741	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000095510	Observed	3	0.3333333333333333	0.3333333333333333	1.0	0.0	5.656854249492381	1.0	0.3333333333333333	0.3333333333333333
ENSMUSG00000079630	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000080933	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000079629	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000079628	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000071769	Observed	3	0.3333333333333333	0.3333333333333333	1.0	0.0	5.656854249492381	1.0	0.3333333333333333	0.3333333333333333
ENSMUSG00000079627	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000095180	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000006200	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000071767	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000064137	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000079626	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000068048	Observed	2	0.0	0.0	1.0	0.0	6.0	1.0	0.0	0.0
ENSMUSG00000053909	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000051038	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
