Gene	Jaccard Index
ENSG00000165169	0.3333333333333333
ENSG00000187516	1.0
ENSG00000229674	1.0
ENSG00000147041	0.5510204081632653
ENSG00000101955	0.5
ENSG00000156313	0.5
ENSG00000036473	1.0
ENSG00000156298	0.1111111111111111
ENSG00000165175	1.0
ENSG00000183337	0.6587872559095581
ENSG00000182220	0.5145280621193852
ENSG00000238205	1.0
ENSG00000185753	1.0
ENSG00000180182	0.3333333333333333
ENSG00000124486	0.4656868009157449
ENSG00000215301	0.546140779545961
ENSG00000188937	1.0
ENSG00000147044	0.42073249766790716
ENSG00000171659	1.0
ENSG00000171657	1.0
ENSG00000102055	1.0
ENSG00000189221	0.650208986415883
ENSG00000069535	1.0
ENSG00000124479	1.0
ENSG00000183690	1.0
ENSG00000069509	1.0
ENSG00000189037	1.0
ENSG00000147050	0.42539369114711584
ENSG00000147113	0.0
ENSG00000147121	0.7895845410628018
ENSG00000251192	0.6403508771929824
ENSG00000147119	1.0
ENSG00000065923	1.0
ENSG00000102218	1.0
ENSG00000102221	0.5308641975308642
ENSG00000130988	0.0
ENSG00000147123	1.0
ENSG00000182872	1.0
ENSG00000130985	0.22830702422539156
ENSG00000102225	0.25177304964539016
ENSG00000102226	0.3333333333333333
ENSG00000147117	1.0
ENSG00000147124	0.0
ENSG00000078061	0.24074074074074073
ENSG00000008056	0.23966540603004519
ENSG00000102265	0.19646494513437146
ENSG00000126759	0.3333333333333333
ENSG00000126767	0.1871345029239766
ENSG00000126756	1.0
ENSG00000197779	0.5699435028248588
ENSG00000147118	1.0
ENSG00000171489	1.0
ENSG00000221994	0.39662959218065386
ENSG00000171478	1.0
ENSG00000165583	0.92
ENSG00000126752	1.0
ENSG00000165584	1.0
ENSG00000268009	1.0
ENSG00000269791	1.0
ENSG00000017483	0.5338345864661654
ENSG00000068438	0.5271317829457365
ENSG00000102312	0.5510204081632654
ENSG00000147155	0.5757575757575758
ENSG00000068354	0.0
ENSG00000102317	0.0
ENSG00000101940	0.3333333333333333
ENSG00000015285	0.5151515151515151
ENSG00000101945	1.0
ENSG00000171433	1.0
ENSG00000102145	0.877612822521891
ENSG00000094631	0.5373394860332226
ENSG00000187682	1.0
ENSG00000102109	1.0
ENSG00000102103	0.3333333333333333
ENSG00000126768	0.5900000000000001
ENSG00000102100	0.6558712121212119
ENSG00000102096	1.0
ENSG00000068308	0.8045977011494254
ENSG00000102057	0.2264957264957265
ENSG00000068400	0.6512972965499103
ENSG00000068323	1.0
ENSG00000147144	1.0
ENSG00000243279	0.0
ENSG00000196998	0.5380645161290322
ENSG00000068394	1.0
ENSG00000269313	1.0
ENSG00000102007	1.0
ENSG00000012211	0.5072463768115942
ENSG00000102003	0.168141592920354
ENSG00000102001	0.46281078803202697
ENSG00000101997	1.0
ENSG00000049768	0.3292485043148008
ENSG00000049769	0.2333333333333333
ENSG00000215274	1.0
ENSG00000224659	1.0
ENSG00000274274	1.0
ENSG00000275113	1.0
ENSG00000236737	1.0
ENSG00000237671	1.0
ENSG00000227488	1.0
ENSG00000236362	1.0
ENSG00000216649	1.0
ENSG00000215269	1.0
ENSG00000224902	1.0
ENSG00000189064	1.0
ENSG00000205777	1.0
ENSG00000068985	1.0
ENSG00000101951	1.0
ENSG00000273820	1.0
ENSG00000171365	0.34782608695652173
ENSG00000147081	0.16954022988505746
ENSG00000147082	0.0
ENSG00000274588	1.0
ENSG00000158352	1.0
ENSG00000130385	1.0
ENSG00000122824	1.0
ENSG00000187690	1.0
ENSG00000196368	1.0
ENSG00000224109	1.0
ENSG00000283093	1.0
ENSG00000223591	1.0
ENSG00000189369	1.0
ENSG00000179222	0.5
ENSG00000187243	0.48333333333333334
ENSG00000154545	0.39
ENSG00000155622	1.0
ENSG00000204379	0.0
ENSG00000204382	0.0
ENSG00000187754	1.0
ENSG00000241476	1.0
ENSG00000268447	1.0
ENSG00000204363	1.0
ENSG00000171405	1.0
ENSG00000171402	1.0
ENSG00000179304	0.5
ENSG00000268350	1.0
ENSG00000184194	0.0
ENSG00000184205	0.0
ENSG00000232593	1.0
ENSG00000126012	0.9727105363597582
ENSG00000124313	0.40725427350427357
ENSG00000072501	0.48647106010119706
ENSG00000158423	1.0
ENSG00000072506	0.25087661626123164
ENSG00000086758	0.3274285714285714
ENSG00000172943	0.2869259626476635
ENSG00000184083	0.3333333333333333
ENSG00000196632	0.3333333333333333
ENSG00000158526	1.0
ENSG00000102302	1.0
ENSG00000130119	1.0
ENSG00000102313	1.0
ENSG00000102316	1.0
ENSG00000067445	0.638752052545156
ENSG00000158571	0.537878787878788
ENSG00000169188	1.0
ENSG00000158578	0.3541030794808804
ENSG00000238269	1.0
ENSG00000234068	0.3333333333333333
ENSG00000182518	1.0
ENSG00000158639	0.3333333333333333
ENSG00000204279	1.0
ENSG00000187601	1.0
ENSG00000247746	0.797752808988764
ENSG00000189299	1.0
ENSG00000083750	0.7498409537244489
ENSG00000102349	0.9705882352941178
ENSG00000188021	1.0
ENSG00000204272	1.0
ENSG00000204271	0.3656166314305849
ENSG00000186787	0.1875
ENSG00000147059	0.8958333333333334
ENSG00000165591	1.0
ENSG00000198455	1.0
ENSG00000215174	1.0
ENSG00000198205	1.0
ENSG00000186767	1.0
ENSG00000131089	0.4536050099254106
ENSG00000288661	1.0
ENSG00000184675	1.0
ENSG00000198881	1.0
ENSG00000102043	1.0
ENSG00000126970	0.6
ENSG00000102053	0.5268817204301075
ENSG00000001497	0.7777777777777778
ENSG00000147065	0.36728395061728397
ENSG00000155659	1.0
ENSG00000089472	0.7349019607843137
ENSG00000131080	1.0
ENSG00000169083	0.9362041467304625
ENSG00000079482	0.34652525419169206
ENSG00000181704	0.5932203389830509
ENSG00000130052	1.0
ENSG00000090776	1.0
ENSG00000181191	0.39333333333333337
ENSG00000130054	1.0
ENSG00000158813	0.3057871277934833
ENSG00000147160	1.0
ENSG00000189401	1.0
ENSG00000089289	1.0
ENSG00000184210	1.0
ENSG00000204195	1.0
ENSG00000186912	1.0
ENSG00000120500	0.4155251141552512
ENSG00000147127	0.3118279569892473
ENSG00000120509	1.0
ENSG00000090889	1.0
ENSG00000130055	1.0
ENSG00000082458	0.37265286470871445
ENSG00000120498	0.9883040935672515
ENSG00000165349	1.0
ENSG00000147164	0.9563862928348911
ENSG00000184481	0.946236559139785
ENSG00000204165	1.0
ENSG00000147168	0.5193169092945128
ENSG00000184634	0.5802520832460952
ENSG00000196338	0.6120242725121908
ENSG00000169562	1.0
ENSG00000147130	0.6738816738816736
ENSG00000147140	0.4098425449496541
ENSG00000147166	1.0
ENSG00000147133	0.3882575757575757
ENSG00000147162	0.5114135864335816
ENSG00000147174	1.0
ENSG00000186810	0.7288135593220338
ENSG00000283599	1.0
ENSG00000215115	1.0
ENSG00000215113	1.0
ENSG00000204131	0.5
ENSG00000242732	1.0
ENSG00000102309	0.5238095238095238
ENSG00000186871	1.0
ENSG00000198034	1.0
ENSG00000125931	0.30375729044930566
ENSG00000147099	0.33589162624329033
ENSG00000067177	0.6368801004394224
ENSG00000184911	0.5
ENSG00000268994	1.0
ENSG00000225396	1.0
ENSG00000269502	0.0
ENSG00000283594	1.0
ENSG00000275520	1.0
ENSG00000184388	1.0
ENSG00000186288	1.0
ENSG00000186462	1.0
ENSG00000131264	1.0
ENSG00000204116	0.0
ENSG00000187969	1.0
ENSG00000147100	0.10112359550561797
ENSG00000131263	1.0
ENSG00000050030	1.0
ENSG00000131269	0.508775134396626
ENSG00000094841	0.17500000000000002
ENSG00000102383	1.0
ENSG00000186675	1.0
ENSG00000102390	1.0
ENSG00000198934	1.0
ENSG00000196468	1.0
ENSG00000085224	0.23296952734435075
ENSG00000102158	0.4628502612847035
ENSG00000131174	1.0
ENSG00000165240	0.3515056996443129
ENSG00000102144	1.0
ENSG00000226784	1.0
ENSG00000187325	1.0
ENSG00000173198	1.0
ENSG00000179300	1.0
ENSG00000147145	0.0
ENSG00000078589	1.0
ENSG00000147138	1.0
ENSG00000078596	0.9861111111111112
ENSG00000122145	1.0
ENSG00000174016	1.0
ENSG00000165288	1.0
ENSG00000198157	0.6635294117647059
ENSG00000131171	1.0
ENSG00000196767	1.0
ENSG00000183035	0.0
ENSG00000072133	0.9859154929577465
ENSG00000165259	0.3333333333333333
ENSG00000155008	1.0
ENSG00000184788	0.4492753623188405
ENSG00000147180	0.8529411764705882
ENSG00000124429	1.0
ENSG00000188419	0.49411764705882355
ENSG00000126733	0.6763102725366876
ENSG00000102271	1.0
ENSG00000147183	1.0
ENSG00000153779	1.0
ENSG00000174740	0.1724137931034483
ENSG00000102290	0.616
ENSG00000186310	1.0
ENSG00000179083	1.0
ENSG00000147202	1.0
ENSG00000204086	1.0
ENSG00000165194	0.5
ENSG00000000005	1.0
ENSG00000000003	0.0
ENSG00000102359	0.3333333333333333
ENSG00000102362	0.21014492753623187
ENSG00000101811	0.75
ENSG00000007952	0.31721009218825813
ENSG00000182489	0.5
ENSG00000174225	1.0
ENSG00000188917	0.971830985915493
ENSG00000126950	1.0
ENSG00000102384	0.4
ENSG00000102385	1.0
ENSG00000102387	0.8787878787878789
ENSG00000126953	0.0
ENSG00000010671	0.33259574856083934
ENSG00000241343	0.4901960784313726
ENSG00000102393	1.0
ENSG00000126945	1.0
ENSG00000196440	1.0
ENSG00000126947	1.0
ENSG00000198960	1.0
ENSG00000102401	0.3333333333333333
ENSG00000184867	0.4074074074074074
ENSG00000166432	0.5294117647058824
ENSG00000184905	1.0
ENSG00000204071	1.0
ENSG00000184515	1.0
ENSG00000268235	1.0
ENSG00000269405	1.0
ENSG00000269437	1.0
ENSG00000215029	1.0
ENSG00000158164	1.0
ENSG00000125962	1.0
ENSG00000198932	1.0
ENSG00000158301	1.0
ENSG00000286237	1.0
ENSG00000198908	1.0
ENSG00000102128	1.0
ENSG00000133169	1.0
ENSG00000147206	1.0
ENSG00000102409	1.0
ENSG00000180964	0.0
ENSG00000204065	1.0
ENSG00000133134	1.0
ENSG00000182916	1.0
ENSG00000185222	1.0
ENSG00000166681	1.0
ENSG00000172476	1.0
ENSG00000133142	0.7142857142857143
ENSG00000196507	1.0
ENSG00000172465	1.0
ENSG00000123562	0.3310166441745389
ENSG00000179363	1.0
ENSG00000123560	0.5407563025210084
ENSG00000123570	1.0
ENSG00000158427	1.0
ENSG00000123569	1.0
ENSG00000101812	0.0
ENSG00000269226	1.0
ENSG00000269743	1.0
ENSG00000166707	1.0
ENSG00000123575	1.0
ENSG00000123576	1.0
ENSG00000189108	1.0
ENSG00000268629	1.0
ENSG00000123572	0.39133268165526225
ENSG00000123561	1.0
ENSG00000157502	1.0
ENSG00000147231	0.5952380952380952
ENSG00000133135	0.018691588785046728
ENSG00000133138	0.2904761904761905
ENSG00000133131	0.3333333333333333
ENSG00000147223	1.0
ENSG00000165376	1.0
ENSG00000089682	0.5547052154195011
ENSG00000198088	1.0
ENSG00000080572	1.0
ENSG00000147234	1.0
ENSG00000147224	0.3025029147642823
ENSG00000157514	0.3678571428571429
ENSG00000170935	1.0
ENSG00000080561	0.30501089324618735
ENSG00000170925	1.0
ENSG00000101842	0.3333333333333333
ENSG00000101843	0.36821192052980134
ENSG00000101844	0.7833333333333333
ENSG00000197565	0.946987951807229
ENSG00000188153	0.19342162252207232
ENSG00000133124	1.0
ENSG00000101890	1.0
ENSG00000101888	1.0
ENSG00000176076	1.0
ENSG00000068366	0.2542346542346542
ENSG00000157600	0.4545454545454546
ENSG00000101935	0.43995098039215685
ENSG00000133136	1.0
ENSG00000243978	1.0
ENSG00000225366	1.0
ENSG00000101938	1.0
ENSG00000077264	0.858606557377049
ENSG00000077274	1.0
ENSG00000077279	0.6210317460317459
ENSG00000260802	1.0
ENSG00000101901	0.5856476964769649
ENSG00000072315	1.0
ENSG00000204025	1.0
ENSG00000187823	1.0
ENSG00000182508	1.0
ENSG00000126016	0.4982557804301447
ENSG00000147246	0.1934156378600823
ENSG00000123496	1.0
ENSG00000130224	1.0
ENSG00000175718	1.0
ENSG00000102021	1.0
ENSG00000102024	0.31764705882352945
ENSG00000180772	1.0
ENSG00000268104	1.0
ENSG00000204019	1.0
ENSG00000003096	0.6666666666666666
ENSG00000131725	0.8109801874553816
ENSG00000147251	0.5
ENSG00000131724	0.3333333333333333
ENSG00000174460	1.0
ENSG00000175556	0.6066176470588235
ENSG00000277535	1.0
ENSG00000250423	0.0
ENSG00000101856	1.0
ENSG00000077713	1.0
ENSG00000005022	1.0
ENSG00000077721	0.30344827586206896
ENSG00000018610	0.3333333333333333
ENSG00000186416	0.8811881188118811
ENSG00000125354	1.0
ENSG00000187808	1.0
ENSG00000198918	1.0
ENSG00000125351	0.9897959183673469
ENSG00000125352	1.0
ENSG00000125356	1.0
ENSG00000186471	1.0
ENSG00000101882	1.0
ENSG00000282933	1.0
ENSG00000203989	1.0
ENSG00000101883	1.0
ENSG00000131721	1.0
ENSG00000177485	1.0
ENSG00000125355	0.36666666666666664
ENSG00000101892	0.5555555555555555
ENSG00000005893	1.0
ENSG00000158290	0.597519275268636
ENSG00000232119	1.0
ENSG00000171155	1.0
ENSG00000236446	1.0
ENSG00000278646	1.0
ENSG00000226685	1.0
ENSG00000226929	1.0
ENSG00000224089	1.0
ENSG00000226600	1.0
ENSG00000230347	1.0
ENSG00000228517	1.0
ENSG00000226023	1.0
ENSG00000237957	1.0
ENSG00000230594	1.0
ENSG00000236126	1.0
ENSG00000242362	1.0
ENSG00000236371	1.0
ENSG00000182890	1.0
ENSG00000125675	0.3333333333333333
ENSG00000125676	0.4206213585912834
ENSG00000101966	0.0
ENSG00000101972	0.4939117199391172
ENSG00000282419	1.0
ENSG00000183918	1.0
ENSG00000009694	1.0
ENSG00000282815	1.0
ENSG00000198354	1.0
ENSG00000198889	1.0
ENSG00000183631	1.0
ENSG00000123165	1.0
ENSG00000102038	1.0
ENSG00000122126	1.0
ENSG00000171388	1.0
ENSG00000122121	1.0
ENSG00000122122	1.0
ENSG00000188706	0.2628375061364752
ENSG00000156697	0.8891414141414141
ENSG00000085185	0.24495980210265922
ENSG00000102034	0.0
ENSG00000156709	0.5288442100554095
ENSG00000134594	1.0
ENSG00000056277	0.1590909090909091
ENSG00000102078	0.9515151515151515
ENSG00000147262	1.0
ENSG00000134597	0.06557377049180328
ENSG00000165675	1.0
ENSG00000147256	0.4833333333333334
ENSG00000147255	0.42857142857142855
ENSG00000171054	1.0
ENSG00000134602	0.7
ENSG00000165694	0.9611650485436893
ENSG00000123728	0.8597560975609756
ENSG00000076770	1.0
ENSG00000171004	0.9545454545454545
ENSG00000134588	1.0
ENSG00000183434	1.0
ENSG00000076716	1.0
ENSG00000147257	0.5241147443342966
ENSG00000203952	1.0
ENSG00000156531	0.45313105487328303
ENSG00000165704	1.0
ENSG00000170965	1.0
ENSG00000156504	1.0
ENSG00000156500	0.5090909090909089
ENSG00000101928	0.5179487179487179
ENSG00000184785	1.0
ENSG00000212747	1.0
ENSG00000134590	1.0
ENSG00000203950	1.0
ENSG00000196972	1.0
ENSG00000224107	1.0
ENSG00000169551	0.0
ENSG00000238210	1.0
ENSG00000186376	0.6888888888888889
ENSG00000283644	1.0
ENSG00000173275	0.4666666666666667
ENSG00000178947	1.0
ENSG00000165359	0.9487179487179487
ENSG00000268940	1.0
ENSG00000269096	1.0
ENSG00000228836	1.0
ENSG00000278289	1.0
ENSG00000271449	1.0
ENSG00000273696	1.0
ENSG00000278085	1.0
ENSG00000270946	1.0
ENSG00000269586	1.0
ENSG00000181433	1.0
ENSG00000169446	0.3333333333333333
ENSG00000198689	0.4693362193362195
ENSG00000022267	0.3453927025355596
ENSG00000129680	0.6904761904761904
ENSG00000156920	1.0
ENSG00000102239	1.0
ENSG00000102241	0.582608695652174
ENSG00000102243	0.1631205673758865
ENSG00000102245	0.18438003220611918
ENSG00000129675	1.0
ENSG00000147274	0.3121387283236995
ENSG00000165370	1.0
ENSG00000156925	0.9855072463768116
ENSG00000129682	0.34844181269217034
ENSG00000101981	0.9661016949152542
ENSG00000101977	0.6500000000000002
ENSG00000101974	0.3778178898010878
ENSG00000203933	1.0
ENSG00000230707	1.0
ENSG00000134595	1.0
ENSG00000227234	1.0
ENSG00000182195	1.0
ENSG00000198573	1.0
ENSG00000198021	1.0
ENSG00000203926	1.0
ENSG00000196406	1.0
ENSG00000165509	0.0
ENSG00000155495	0.0
ENSG00000046774	1.0
ENSG00000189326	1.0
ENSG00000189252	1.0
ENSG00000179542	1.0
ENSG00000268988	1.0
ENSG00000203923	1.0
ENSG00000185985	1.0
ENSG00000235699	1.0
ENSG00000224440	1.0
ENSG00000102081	0.7070679658570452
ENSG00000176988	1.0
ENSG00000155966	0.6035727763790084
ENSG00000287585	1.0
ENSG00000010404	0.37100737100737097
ENSG00000197620	1.0
ENSG00000283697	1.0
ENSG00000267978	0.3333333333333333
ENSG00000268738	1.0
ENSG00000269556	0.24
ENSG00000185247	0.8933333333333332
ENSG00000171116	1.0
ENSG00000123584	1.0
ENSG00000156009	1.0
ENSG00000197021	1.0
ENSG00000283463	1.0
ENSG00000013619	0.75
ENSG00000171100	0.7723919409816128
ENSG00000063601	0.3428571428571428
ENSG00000102181	0.4893617021276596
ENSG00000029993	0.6310679611650485
ENSG00000102195	1.0
ENSG00000160131	0.0
ENSG00000166049	1.0
ENSG00000130032	0.6666666666666666
ENSG00000147378	0.0
ENSG00000183862	1.0
ENSG00000147381	0.42857142857142855
ENSG00000102287	1.0
ENSG00000124260	1.0
ENSG00000011677	1.0
ENSG00000268089	1.0
ENSG00000221867	1.0
ENSG00000268902	1.0
ENSG00000183305	0.7142857142857143
ENSG00000198930	1.0
ENSG00000213401	1.0
ENSG00000268606	0.3333333333333333
ENSG00000268916	0.0
ENSG00000197172	0.16
ENSG00000147400	1.0
ENSG00000147383	1.0
ENSG00000147394	0.5333333333333333
ENSG00000198883	1.0
ENSG00000183837	0.2727272727272727
ENSG00000235961	1.0
ENSG00000198681	1.0
ENSG00000278803	1.0
ENSG00000225110	1.0
ENSG00000063587	0.9541930937279774
ENSG00000214897	1.0
ENSG00000189420	1.0
ENSG00000183479	1.0
ENSG00000213397	0.3333333333333333
ENSG00000182492	0.03389830508474576
ENSG00000067842	0.5811283714578354
ENSG00000262919	0.420028735632184
ENSG00000130829	1.0
ENSG00000130822	0.4351175095361141
ENSG00000130821	0.22847896440129448
ENSG00000185825	0.7937631375888033
ENSG00000101986	0.0
ENSG00000198753	0.23571428571428568
ENSG00000184343	0.4755291005291006
ENSG00000067829	0.4870748299319728
ENSG00000180879	1.0
ENSG00000067840	1.0
ENSG00000198910	0.27613474129867566
ENSG00000126895	0.43346572205524553
ENSG00000089820	0.34091546602065537
ENSG00000102030	0.7739629272105784
ENSG00000102032	0.3333333333333333
ENSG00000172534	0.19162640901771336
ENSG00000177854	0.3333333333333333
ENSG00000184216	0.26116576940006486
ENSG00000169057	0.5238095238095238
ENSG00000102076	1.0
ENSG00000268221	1.0
ENSG00000166160	1.0
ENSG00000269433	1.0
ENSG00000278057	1.0
ENSG00000007350	0.1923076923076923
ENSG00000196924	0.22387113418637763
ENSG00000102119	0.8708010335917313
ENSG00000147403	0.32826971214017525
ENSG00000013563	0.45114155251141547
ENSG00000102125	0.5082008134215908
ENSG00000071553	0.1685823754789272
ENSG00000203879	0.23448275862068965
ENSG00000071859	0.9166666666666666
ENSG00000130827	1.0
ENSG00000196976	1.0
ENSG00000102178	0.30158730158730157
ENSG00000126903	0.46865595154903333
ENSG00000071889	0.7088744588744588
ENSG00000160211	0.6332204007285976
ENSG00000269335	0.530426125049781
ENSG00000268651	1.0
ENSG00000184033	1.0
ENSG00000126890	0.0
ENSG00000160219	0.5
ENSG00000130826	0.9798578199052136
ENSG00000130830	0.405813234384663
ENSG00000203870	1.0
ENSG00000185010	0.225531914893617
ENSG00000274183	1.0
ENSG00000288722	1.0
ENSG00000165775	1.0
ENSG00000182712	1.0
ENSG00000214827	1.0
ENSG00000185515	0.5442118030359383
ENSG00000155959	0.9285714285714286
ENSG00000155961	1.0
ENSG00000155962	0.0
ENSG00000277858	1.0
ENSG00000288709	1.0
ENSG00000277150	1.0
ENSG00000277745	1.0
ENSG00000185973	1.0
ENSG00000168939	1.0
ENSG00000124333	0.3218390804597701
ENSG00000124334	0.0
ENSG00000182484	1.0
ENSG00000198888	1.0
ENSG00000198763	1.0
ENSG00000198804	1.0
ENSG00000198712	1.0
ENSG00000228253	1.0
ENSG00000198899	1.0
ENSG00000198938	1.0
ENSG00000198840	1.0
ENSG00000212907	1.0
ENSG00000198886	1.0
ENSG00000198786	1.0
ENSG00000198695	1.0
ENSG00000198727	1.0
ENSG00000186092	1.0
ENSG00000284733	1.0
ENSG00000284662	1.0
ENSG00000187634	0.5586676481413325
ENSG00000188976	1.0
ENSG00000187961	1.0
ENSG00000187583	0.5
ENSG00000187642	1.0
ENSG00000188290	0.5564625850340136
ENSG00000187608	1.0
ENSG00000188157	0.46745448179271704
ENSG00000237330	1.0
ENSG00000131591	0.3888888888888889
ENSG00000162571	0.3277777777777778
ENSG00000186891	0.463855421686747
ENSG00000186827	0.5646258503401358
ENSG00000078808	0.7471264367816092
ENSG00000176022	1.0
ENSG00000184163	1.0
ENSG00000160087	0.38516009852216754
ENSG00000162572	0.40843373493975904
ENSG00000131584	1.0
ENSG00000169972	1.0
